date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-24,-95.02383747448863,-95.71112592146844,-94.35896647535698,4723833696
2025-02-25,2.7056977605987145,2.705697760595632,2.7056977606015535,4723910471
2025-02-26,4.806204264470171,4.806204264467164,4.806204264473057,4723910471
2025-02-27,7.252804512039788,7.252804512036767,7.252804512042942,4723910471
2025-02-28,9.983405871141318,9.983405871138183,9.983405871144456,4723910471
2025-03-01,12.92411492838573,12.924114928382329,12.924114928388756,4723910471
2025-03-02,15.991232202955757,15.991232202952402,15.991232202958901,4723910471
2025-03-03,19.09353769032689,19.09353769032346,19.093537690329903,4723910471
2025-03-04,22.13480227259906,22.134802272595735,22.134802272602432,4723910471
2025-03-05,25.01645370050862,25.016453700505142,25.016453700511796,4723910471
2025-03-06,27.64032157038578,27.640321570382127,27.640321570389105,4723910471
2025-03-07,29.911383602363646,29.911383602360218,29.91138360236725,4723910471
2025-03-08,31.740435631145026,31.740435631141597,31.74043563114894,4723910471
2025-03-09,33.04661003620827,33.04661003620457,33.04661003621198,4723910471
2025-03-10,33.759671793361605,33.75967179335787,33.75967179336588,4723910471
2025-03-11,33.82202778921866,33.82202778921487,33.822027789223014,4723910471
2025-03-12,33.19039331413981,33.1903933141357,33.1903933141444,4723910471
2025-03-13,31.837069494381197,31.837069494376323,31.837069494385528,4723910471
2025-03-14,29.750796554156672,29.750796554151986,29.750796554161585,4723910471
2025-03-15,26.93715989037796,26.93715989037289,26.93715989038401,4723910471
2025-03-16,23.41853864725121,23.418538647245747,23.418538647257805,4723910471
2025-03-17,19.233599429276943,19.233484059503315,19.23362999063825,4723910471
2025-03-18,14.436350618074053,14.43609367813461,14.436566036635693,4723910471
2025-03-19,9.0947850943115,9.09435668116334,9.095143989953366,4723910471
2025-03-20,3.289150659190316,3.2880927624383243,3.289645791301013,4723910471
2025-03-21,-2.8901022238077507,-2.891737415758942,-2.8893959598274743,4723910471
2025-03-22,-9.344636878732814,-9.346819711143008,-9.343567427065041,4723910471
2025-03-23,-15.970745408873501,-15.973409748122805,-15.969261182430087,4723910471
2025-03-24,-22.66199132195038,-22.665666316353754,-22.660394365628985,4723910471
2025-02-11,450.9522659239231,450.5454434184621,451.33833495347176,4723938440
2025-02-12,446.4856886584317,446.0720792378832,446.83192089242175,4723938440
2025-02-13,443.7659041305222,443.379907807475,444.1862996745095,4723938440
2025-02-14,443.2582725142137,442.81989592554953,443.68197640403525,4723938440
2025-02-15,445.3074743748794,444.8906858490398,445.6836367381322,4723938440
2025-02-16,450.1266149309823,449.7140908479195,450.5225567549942,4723938440
2025-02-17,457.7903901806585,457.3822520297162,458.20457592128923,4723938440
2025-02-18,468.2325044919365,467.8136355048079,468.61384735738585,4723938440
2025-02-19,481.2474091625752,480.8598474821857,481.63784413925515,4723938440
2025-02-20,496.4963095128492,496.0814782200781,496.9175965925284,4723938440
2025-02-21,513.5172676851462,513.1108290522074,513.9139256122642,4723938440
2025-02-22,531.739112812364,531.3570971874643,532.1322530881382,4723938440
2025-02-23,550.4987628003588,550.1088083552278,550.9048706165767,4723938440
2025-02-24,569.0614656161947,568.6308322282649,569.4403555990115,4723938440
2025-02-25,586.6433853551026,586.2170747840839,587.0366117344229,4723938440
2025-02-26,602.4358917490916,602.030814049743,602.8418345984755,4723938440
2025-02-27,615.630863022541,615.2476597297095,616.0451507463388,4723938440
2025-02-28,625.4462824248928,625.0255409236061,625.8452779764506,4723938440
2025-03-01,631.1513991889444,630.7562397408547,631.534152943075,4723938440
2025-03-02,632.0907353107075,631.7097891966722,632.5024100110849,4723938440
2025-03-03,627.7062501293495,627.2904772645484,628.1194886374531,4723938440
2025-03-04,617.5570243221065,617.1689444184318,617.9343156447688,4723938440
2025-03-05,601.3358922376545,600.948194115411,601.7311158873085,4723938440
2025-03-06,578.8825345947502,578.4698287887051,579.2866356608615,4723938440
2025-03-07,550.1926401589491,549.785602910078,550.5919877984203,4723938440
2025-03-08,515.4228524011006,515.024477764163,515.8235053209316,4723938440
2025-03-09,474.89133236956826,474.5031992805521,475.26364058314,4723938440
2025-03-10,429.0738888827754,428.6647169483099,429.49224302640255,4723938440
2025-02-25,12.736156639077834,12.736156635610994,12.7361566423963,4724133655
2025-02-26,23.252701996806678,23.25270199323582,23.252702000593665,4724133655
2025-02-27,33.30760358111865,33.30760357763531,33.30760358442281,4724133655
2025-02-28,42.660441369363674,42.66044136575229,42.6604413727384,4724133655
2025-03-01,51.07804030814,51.07804030469993,51.078040311702374,4724133655
2025-03-02,58.34003710666405,58.34003710317656,58.34003711033344,4724133655
2025-03-03,64.24424355489408,64.24424355166913,64.24424355821672,4724133655
2025-03-04,68.61167134674169,68.6116713433049,68.61167135015937,4724133655
2025-03-05,71.29109060610445,71.29109060286754,71.29109060975357,4724133655
2025-03-06,72.1630048845318,72.16300488100998,72.16300488796385,4724133655
2025-03-07,71.1429390628014,71.14293905943418,71.1429390662684,4724133655
2025-03-08,68.18395300427167,68.18395300076656,68.1839530078007,4724133655
2025-03-09,63.2783125583494,63.278312554908084,63.278312561795666,4724133655
2025-03-10,56.4582701153358,56.458270111727266,56.458270118598506,4724133655
2025-03-11,47.79592884002889,47.7959288367099,47.79592884346359,4724133655
2025-03-12,37.40218738967678,37.402187386224995,37.40218739323951,4724133655
2025-03-13,25.42478476441528,25.424784760798286,25.424784768217606,4724133655
2025-03-14,12.045487348032891,12.045487344406594,12.045487351486202,4724133655
2025-03-15,-2.5235184099152432,-2.523518413423888,-2.5235184062143077,4724133655
2025-03-16,-18.043944403261577,-18.043944406638463,-18.04394439951379,4724133655
2025-03-17,-34.256329380047816,-34.256329383365575,-34.25632937650144,4724133655
